,Unnamed: 0,ID,prediction
2061,2061,2019 X 7 X C3001 X AS27139,0.0
2062,2062,2019 X 7 X C3001 X AS27137,0.0
2063,2063,2019 X 7 X C3001 X AS27138,0.0
2064,2064,2019 X 7 X C3001 X AS27133,37.04
2065,2065,2019 X 8 X C3001 X AS21126,0.0
2066,2066,2019 X 8 X C3001 X AS27134,3.86
2067,2067,2019 X 8 X C3001 X AS27132,3.45
2068,2068,2019 X 8 X C3001 X AS27000,10.36
2069,2069,2019 X 8 X C3001 X AS27139,0.12
2070,2070,2019 X 8 X C3001 X AS27137,0.0
2071,2071,2019 X 8 X C3001 X AS27138,0.0
2072,2072,2019 X 8 X C3001 X AS27133,30.62
2073,2073,2019 X 8 X C3020 X AS42018,0.13
2074,2074,2019 X 8 X C3020 X AS27134,3.65
2075,2075,2019 X 8 X C3020 X AS27132,4.24
2076,2076,2019 X 8 X C3020 X AS27000,23.6
2077,2077,2019 X 8 X C3020 X AS27139,1.01
2078,2078,2019 X 8 X C3020 X AS27137,16.05
2079,2079,2019 X 8 X C3020 X AS27138,5.853333333333333
2080,2080,2019 X 8 X C3020 X AS27133,122.45
2081,2081,2019 X 9 X C3020 X AS21126,0.0
2082,2082,2019 X 9 X C3020 X AS42018,0.34
2083,2083,2019 X 9 X C3020 X AS27134,2.65
2084,2084,2019 X 9 X C3020 X AS27132,3.7
2085,2085,2019 X 9 X C3020 X AS27000,21.12
2086,2086,2019 X 9 X C3020 X AS27139,1.1683333333333332
2087,2087,2019 X 9 X C3020 X AS27137,18.07
2088,2088,2019 X 9 X C3020 X AS27138,8.02
2089,2089,2019 X 9 X C3020 X AS27133,95.67
2090,2090,2019 X 9 X C3001 X AS21126,0.0
2091,2091,2019 X 9 X C3001 X AS27134,2.54
2092,2092,2019 X 9 X C3001 X AS27132,2.69
2093,2093,2019 X 9 X C3001 X AS27000,10.69
2094,2094,2019 X 9 X C3001 X AS27139,0.28
2095,2095,2019 X 9 X C3001 X AS27137,0.0
2096,2096,2019 X 9 X C3001 X AS27138,0.0
2097,2097,2019 X 9 X C3001 X AS27133,26.03
2098,2098,2019 X 7 X C2060 X AS46000,37.34
2099,2099,2019 X 7 X C2060 X AS27134,1.84
2100,2100,2019 X 7 X C2060 X AS27132,8.03
2101,2101,2019 X 7 X C2060 X AS27000,19.8
2102,2102,2019 X 7 X C2060 X AS27139,0.0
2103,2103,2019 X 7 X C2060 X AS27138,5.13
2104,2104,2019 X 7 X C2060 X AS27133,32.29
2105,2105,2019 X 8 X C2060 X AS46000,55.75
2106,2106,2019 X 8 X C2060 X AS27134,8.63
2107,2107,2019 X 8 X C2060 X AS27132,9.14
2108,2108,2019 X 8 X C2060 X AS27000,27.29
2109,2109,2019 X 8 X C2060 X AS27139,0.0
2110,2110,2019 X 8 X C2060 X AS27138,7.706666666666666
2111,2111,2019 X 8 X C2060 X AS27133,25.71
2112,2112,2019 X 9 X C2060 X AS46000,50.38
2113,2113,2019 X 9 X C2060 X AS27134,22.21
2114,2114,2019 X 9 X C2060 X AS27132,9.0
2115,2115,2019 X 9 X C2060 X AS27000,30.48
2116,2116,2019 X 9 X C2060 X AS27139,3.35
2117,2117,2019 X 9 X C2060 X AS27138,6.18
2118,2118,2019 X 9 X C2060 X AS27133,29.71
2119,2119,2019 X 7 X C4025 X AS21126,0.0
2120,2120,2019 X 7 X C4025 X AS27134,0.0
2121,2121,2019 X 7 X C4025 X AS27132,0.0
2122,2122,2019 X 7 X C4025 X AS27000,23.1
2123,2123,2019 X 7 X C4025 X AS27137,3.69
2124,2124,2019 X 7 X C4025 X AS27138,1.26
2125,2125,2019 X 7 X C4025 X AS27133,35.73
2126,2126,2019 X 8 X C4025 X AS21126,0.0
2127,2127,2019 X 8 X C4025 X AS27000,23.62
2128,2128,2019 X 8 X C4025 X AS27137,6.49
2129,2129,2019 X 8 X C4025 X AS27138,0.57
2130,2130,2019 X 8 X C4025 X AS27133,29.41
2131,2131,2019 X 9 X C4025 X AS21126,0.0
2132,2132,2019 X 9 X C4025 X AS27000,26.59
2133,2133,2019 X 9 X C4025 X AS27137,8.13
2134,2134,2019 X 9 X C4025 X AS27138,3.84
2135,2135,2019 X 9 X C4025 X AS27133,29.21
2136,2136,2019 X 7 X C2062 X AS42018,0.01
2137,2137,2019 X 7 X C2062 X AS27134,17.87
2138,2138,2019 X 7 X C2062 X AS27132,5.89
2139,2139,2019 X 7 X C2062 X AS27000,26.39
2140,2140,2019 X 7 X C2062 X AS27139,0.0
2141,2141,2019 X 7 X C2062 X AS27137,4.5
2142,2142,2019 X 7 X C2062 X AS27138,13.64
2143,2143,2019 X 7 X C2062 X AS27133,46.16
2144,2144,2019 X 8 X C2062 X AS42018,0.03
2145,2145,2019 X 8 X C2062 X AS27134,16.87
2146,2146,2019 X 8 X C2062 X AS27132,4.49
2147,2147,2019 X 8 X C2062 X AS27000,23.8
2148,2148,2019 X 8 X C2062 X AS27139,0.0
2149,2149,2019 X 8 X C2062 X AS27137,7.09
2150,2150,2019 X 8 X C2062 X AS27138,13.42
2151,2151,2019 X 8 X C2062 X AS27133,35.15
2152,2152,2019 X 9 X C2062 X AS42018,0.0
2153,2153,2019 X 9 X C2062 X AS27134,18.91
2154,2154,2019 X 9 X C2062 X AS27132,6.67
2155,2155,2019 X 9 X C2062 X AS27000,22.13
2156,2156,2019 X 9 X C2062 X AS27139,0.0
2157,2157,2019 X 9 X C2062 X AS27137,9.01
2158,2158,2019 X 9 X C2062 X AS27138,17.23
2159,2159,2019 X 9 X C2062 X AS27133,38.08
2160,2160,2019 X 7 X C2214 X AS27000,17.66
2161,2161,2019 X 7 X C2214 X AS27138,7.38
2162,2162,2019 X 7 X C2214 X AS27133,47.9
2163,2163,2019 X 7 X C2007 X AS21126,0.35
2164,2164,2019 X 7 X C2007 X AS27134,10.61
2165,2165,2019 X 7 X C2007 X AS27132,15.69
2166,2166,2019 X 7 X C2007 X AS27000,5.65
2167,2167,2019 X 7 X C2007 X AS27137,2.11
2168,2168,2019 X 7 X C2007 X AS27138,20.72
2169,2169,2019 X 7 X C2007 X AS27133,6.68
2170,2170,2019 X 8 X C2214 X AS27000,17.96
2171,2171,2019 X 8 X C2214 X AS27138,8.738
2172,2172,2019 X 8 X C2214 X AS27133,48.29
2173,2173,2019 X 8 X C2007 X AS21126,1.4
2174,2174,2019 X 8 X C2007 X AS27134,12.23
2175,2175,2019 X 8 X C2007 X AS27132,15.94
2176,2176,2019 X 8 X C2007 X AS27000,5.17
2177,2177,2019 X 8 X C2007 X AS27137,6.79
2178,2178,2019 X 8 X C2007 X AS27138,40.07
2179,2179,2019 X 8 X C2007 X AS27133,31.43
2180,2180,2019 X 9 X C2214 X AS27000,15.66
2181,2181,2019 X 9 X C2214 X AS27138,9.91
2182,2182,2019 X 9 X C2214 X AS27133,41.21
2183,2183,2019 X 9 X C2007 X AS21126,4.66
2184,2184,2019 X 9 X C2007 X AS27134,12.08
2185,2185,2019 X 9 X C2007 X AS27132,13.95
2186,2186,2019 X 9 X C2007 X AS27000,9.66
2187,2187,2019 X 9 X C2007 X AS27137,14.62
2188,2188,2019 X 9 X C2007 X AS27138,38.65
2189,2189,2019 X 9 X C2007 X AS27133,30.89
2190,2190,2019 X 7 X C1095 X AS21126,0.0
2191,2191,2019 X 7 X C1095 X AS27134,0.0
2192,2192,2019 X 7 X C1095 X AS27132,0.0
2193,2193,2019 X 7 X C1095 X AS27000,1.94
2194,2194,2019 X 7 X C1095 X AS27137,2.72
2195,2195,2019 X 7 X C1095 X AS27138,2.82
2196,2196,2019 X 7 X C1095 X AS27133,30.42
2197,2197,2019 X 8 X C1095 X AS21126,0.0
2198,2198,2019 X 8 X C1095 X AS27134,0.0
2199,2199,2019 X 8 X C1095 X AS27132,0.0
2200,2200,2019 X 8 X C1095 X AS27000,2.99
2201,2201,2019 X 8 X C1095 X AS27137,5.74
2202,2202,2019 X 8 X C1095 X AS27138,3.25
2203,2203,2019 X 8 X C1095 X AS27133,24.4
2204,2204,2019 X 9 X C1095 X AS21126,0.0
2205,2205,2019 X 9 X C1095 X AS27134,0.0
2206,2206,2019 X 9 X C1095 X AS27132,0.31
2207,2207,2019 X 9 X C1095 X AS27000,2.92
2208,2208,2019 X 9 X C1095 X AS27137,4.03
2209,2209,2019 X 9 X C1095 X AS27138,3.0
2210,2210,2019 X 9 X C1095 X AS27133,25.32
2211,2211,2019 X 7 X C2041 X AS27132,0.88
2212,2212,2019 X 7 X C2041 X AS27000,7.81
2213,2213,2019 X 7 X C2041 X AS27137,15.62
2214,2214,2019 X 7 X C2041 X AS27138,0.9
2215,2215,2019 X 7 X C2041 X AS27133,22.83
2216,2216,2019 X 7 X C2008 X AS46000,45.32
2217,2217,2019 X 7 X C2008 X AS27132,0.35
2218,2218,2019 X 7 X C2008 X AS27000,1.28
2219,2219,2019 X 7 X C2008 X AS27137,6.04
2220,2220,2019 X 7 X C2008 X AS27138,26.01
2221,2221,2019 X 7 X C2008 X AS27133,16.08
2222,2222,2019 X 8 X C2008 X AS46000,39.5
2223,2223,2019 X 8 X C2008 X AS27132,0.34
2224,2224,2019 X 8 X C2008 X AS27000,0.73
2225,2225,2019 X 8 X C2008 X AS27137,7.86
2226,2226,2019 X 8 X C2008 X AS27138,24.95
2227,2227,2019 X 8 X C2008 X AS27133,10.64
2228,2228,2019 X 8 X C2041 X AS27132,0.83
2229,2229,2019 X 8 X C2041 X AS27000,6.79
2230,2230,2019 X 8 X C2041 X AS27137,16.45
2231,2231,2019 X 8 X C2041 X AS27138,3.16
2232,2232,2019 X 8 X C2041 X AS27133,33.82
2233,2233,2019 X 9 X C2008 X AS46000,34.66
2234,2234,2019 X 9 X C2008 X AS27132,0.93
2235,2235,2019 X 9 X C2008 X AS27000,0.93
2236,2236,2019 X 9 X C2008 X AS27137,6.91
2237,2237,2019 X 9 X C2008 X AS27138,27.58
2238,2238,2019 X 9 X C2008 X AS27133,17.26
2239,2239,2019 X 9 X C2041 X AS27132,0.98
2240,2240,2019 X 9 X C2041 X AS27000,9.75
2241,2241,2019 X 9 X C2041 X AS27137,14.75
2242,2242,2019 X 9 X C2041 X AS27138,3.58
2243,2243,2019 X 9 X C2041 X AS27133,31.33
2244,2244,2019 X 7 X C1098 X AS27134,10.47
2245,2245,2019 X 7 X C1098 X AS27132,0.95
2246,2246,2019 X 7 X C1098 X AS27000,24.96
2247,2247,2019 X 7 X C1098 X AS27139,0.0
2248,2248,2019 X 7 X C1098 X AS27137,4.63
2249,2249,2019 X 7 X C1098 X AS27138,7.4
2250,2250,2019 X 7 X C1098 X AS27133,30.21
2251,2251,2019 X 8 X C1098 X AS27134,17.23
2252,2252,2019 X 8 X C1098 X AS27132,1.03
2253,2253,2019 X 8 X C1098 X AS27000,24.17
2254,2254,2019 X 8 X C1098 X AS27139,0.09
2255,2255,2019 X 8 X C1098 X AS27137,5.06
2256,2256,2019 X 8 X C1098 X AS27138,10.1
2257,2257,2019 X 8 X C1098 X AS27133,32.46
2258,2258,2019 X 9 X C1098 X AS27134,20.1
2259,2259,2019 X 9 X C1098 X AS27132,1.23
2260,2260,2019 X 9 X C1098 X AS27000,22.2
2261,2261,2019 X 9 X C1098 X AS27139,0.09
2262,2262,2019 X 9 X C1098 X AS27137,5.04
2263,2263,2019 X 9 X C1098 X AS27138,9.66
2264,2264,2019 X 9 X C1098 X AS27133,30.04
2265,2265,2019 X 7 X C2063 X AS27134,14.27
2266,2266,2019 X 7 X C2063 X AS27132,0.61
2267,2267,2019 X 7 X C2063 X AS27000,26.39
2268,2268,2019 X 7 X C2063 X AS27137,10.34
2269,2269,2019 X 7 X C2063 X AS27138,20.52
2270,2270,2019 X 7 X C2063 X AS27133,77.31
2271,2271,2019 X 8 X C2063 X AS27134,12.26
2272,2272,2019 X 8 X C2063 X AS27132,1.19
2273,2273,2019 X 8 X C2063 X AS27000,23.13
2274,2274,2019 X 8 X C2063 X AS27137,14.34
2275,2275,2019 X 8 X C2063 X AS27138,22.49
2276,2276,2019 X 8 X C2063 X AS27133,89.82
2277,2277,2019 X 9 X C2063 X AS27134,15.49
2278,2278,2019 X 9 X C2063 X AS27132,0.89
2279,2279,2019 X 9 X C2063 X AS27000,20.22
2280,2280,2019 X 9 X C2063 X AS27137,13.46
2281,2281,2019 X 9 X C2063 X AS27138,20.57
2282,2282,2019 X 9 X C2063 X AS27133,95.41
2283,2283,2019 X 7 X C2015 X AS21126,0.0
2284,2284,2019 X 7 X C2015 X AS27134,10.51
2285,2285,2019 X 7 X C2015 X AS27000,5.28
2286,2286,2019 X 7 X C2015 X AS27139,0.0
2287,2287,2019 X 7 X C2015 X AS27137,5.06
2288,2288,2019 X 7 X C2015 X AS27138,1.64
2289,2289,2019 X 7 X C2015 X AS27133,10.37
2290,2290,2019 X 7 X C2064 X AS46000,6.2
2291,2291,2019 X 7 X C2064 X AS27134,38.43
2292,2292,2019 X 7 X C2064 X AS27132,14.04
2293,2293,2019 X 7 X C2064 X AS27000,215.75
2294,2294,2019 X 7 X C2064 X AS27139,0.0
2295,2295,2019 X 7 X C2064 X AS27137,24.93
2296,2296,2019 X 7 X C2064 X AS27138,30.68
2297,2297,2019 X 7 X C2064 X AS27133,116.9
2298,2298,2019 X 7 X C1411 X AS42018,0.04
2299,2299,2019 X 7 X C1411 X AS21126,0.0
2300,2300,2019 X 7 X C1411 X AS27134,0.0
2301,2301,2019 X 7 X C1411 X AS27132,6.81
2302,2302,2019 X 7 X C1411 X AS27000,37.43
2303,2303,2019 X 7 X C1411 X AS27139,0.09
2304,2304,2019 X 7 X C1411 X AS27137,1.97
2305,2305,2019 X 7 X C1411 X AS27138,0.06
2306,2306,2019 X 7 X C1411 X AS27133,13.2
2307,2307,2019 X 7 X C2050 X AS27134,6.2
2308,2308,2019 X 7 X C2050 X AS27132,2.7
2309,2309,2019 X 7 X C2050 X AS27000,2.99
2310,2310,2019 X 7 X C2050 X AS27137,0.22
2311,2311,2019 X 7 X C2050 X AS27138,1.81
2312,2312,2019 X 7 X C2050 X AS27133,14.41
2313,2313,2019 X 8 X C2015 X AS21126,0.0
2314,2314,2019 X 8 X C2015 X AS27134,10.87
2315,2315,2019 X 8 X C2015 X AS27000,7.87
2316,2316,2019 X 8 X C2015 X AS27139,0.07
2317,2317,2019 X 8 X C2015 X AS27137,6.49
2318,2318,2019 X 8 X C2015 X AS27138,6.5
2319,2319,2019 X 8 X C2015 X AS27133,16.82
2320,2320,2019 X 8 X C2064 X AS46000,15.73
2321,2321,2019 X 8 X C2064 X AS27134,35.26
2322,2322,2019 X 8 X C2064 X AS27132,61.64
2323,2323,2019 X 8 X C2064 X AS27000,213.07666666666668
2324,2324,2019 X 8 X C2064 X AS27139,0.0
2325,2325,2019 X 8 X C2064 X AS27137,26.22
2326,2326,2019 X 8 X C2064 X AS27138,28.0
2327,2327,2019 X 8 X C2064 X AS27133,132.85
2328,2328,2019 X 8 X C1411 X AS21126,2.3
2329,2329,2019 X 8 X C1411 X AS42018,0.37
2330,2330,2019 X 8 X C1411 X AS27134,0.0
2331,2331,2019 X 8 X C1411 X AS27132,3.68
2332,2332,2019 X 8 X C1411 X AS27000,45.98
2333,2333,2019 X 8 X C1411 X AS27139,0.0
2334,2334,2019 X 8 X C1411 X AS27137,4.32
2335,2335,2019 X 8 X C1411 X AS27138,4.206666666666666
2336,2336,2019 X 8 X C1411 X AS27133,29.44
2337,2337,2019 X 8 X C2050 X AS27134,8.09
2338,2338,2019 X 8 X C2050 X AS27132,2.85
2339,2339,2019 X 8 X C2050 X AS27000,3.73
2340,2340,2019 X 8 X C2050 X AS27137,1.0
2341,2341,2019 X 8 X C2050 X AS27138,4.0
2342,2342,2019 X 8 X C2050 X AS27133,16.55
2343,2343,2019 X 9 X C2050 X AS27134,8.34
2344,2344,2019 X 9 X C2050 X AS27132,2.44
2345,2345,2019 X 9 X C2050 X AS27000,3.69
2346,2346,2019 X 9 X C2050 X AS27137,0.94
2347,2347,2019 X 9 X C2050 X AS27138,4.35
2348,2348,2019 X 9 X C2050 X AS27133,17.24
2349,2349,2019 X 9 X C2015 X AS21126,0.0
2350,2350,2019 X 9 X C2015 X AS27134,14.21
2351,2351,2019 X 9 X C2015 X AS27000,8.38
2352,2352,2019 X 9 X C2015 X AS27139,0.1
2353,2353,2019 X 9 X C2015 X AS27137,7.54
2354,2354,2019 X 9 X C2015 X AS27138,7.53
2355,2355,2019 X 9 X C2015 X AS27133,15.25
2356,2356,2019 X 9 X C2064 X AS46000,26.1
2357,2357,2019 X 9 X C2064 X AS27134,31.03
2358,2358,2019 X 9 X C2064 X AS27132,499.93
2359,2359,2019 X 9 X C2064 X AS27000,168.35
2360,2360,2019 X 9 X C2064 X AS27139,0.7933333333333333
2361,2361,2019 X 9 X C2064 X AS27137,23.72
2362,2362,2019 X 9 X C2064 X AS27138,24.0
2363,2363,2019 X 9 X C2064 X AS27133,135.53
2364,2364,2019 X 9 X C1411 X AS42018,0.65
2365,2365,2019 X 9 X C1411 X AS21126,5.97
2366,2366,2019 X 9 X C1411 X AS27134,0.0
2367,2367,2019 X 9 X C1411 X AS27132,3.61
2368,2368,2019 X 9 X C1411 X AS27000,40.39
2369,2369,2019 X 9 X C1411 X AS27139,0.512
2370,2370,2019 X 9 X C1411 X AS27137,4.36
2371,2371,2019 X 9 X C1411 X AS27138,5.23
2372,2372,2019 X 9 X C1411 X AS27133,31.71
2373,2373,2019 X 7 X C2066 X AS21126,0.0
2374,2374,2019 X 7 X C2066 X AS46000,0.0
2375,2375,2019 X 7 X C2066 X AS27134,49.25
2376,2376,2019 X 7 X C2066 X AS27000,6.35
2377,2377,2019 X 7 X C2066 X AS27139,0.0
2378,2378,2019 X 7 X C2066 X AS27137,14.32
2379,2379,2019 X 7 X C2066 X AS27138,8.51
2380,2380,2019 X 7 X C2066 X AS27133,66.21
2381,2381,2019 X 8 X C2066 X AS21126,0.0
2382,2382,2019 X 8 X C2066 X AS46000,0.0
2383,2383,2019 X 8 X C2066 X AS27134,21.97
2384,2384,2019 X 8 X C2066 X AS27000,15.44
2385,2385,2019 X 8 X C2066 X AS27139,0.0
2386,2386,2019 X 8 X C2066 X AS27137,14.67
2387,2387,2019 X 8 X C2066 X AS27138,12.23
2388,2388,2019 X 8 X C2066 X AS27133,62.52
2389,2389,2019 X 9 X C2066 X AS21126,0.0
2390,2390,2019 X 9 X C2066 X AS46000,0.18
2391,2391,2019 X 9 X C2066 X AS27134,24.77
2392,2392,2019 X 9 X C2066 X AS27000,14.04
2393,2393,2019 X 9 X C2066 X AS27139,0.71
2394,2394,2019 X 9 X C2066 X AS27137,13.07
2395,2395,2019 X 9 X C2066 X AS27138,16.79
2396,2396,2019 X 9 X C2066 X AS27133,69.56
2397,2397,2019 X 7 X C4021 X AS21126,0.0
2398,2398,2019 X 7 X C4021 X AS42018,0.0
2399,2399,2019 X 7 X C4021 X AS46000,0.0
2400,2400,2019 X 7 X C4021 X AS17005,0.0
2401,2401,2019 X 7 X C4021 X AS27134,17.68
2402,2402,2019 X 7 X C4021 X AS27132,10.21
2403,2403,2019 X 7 X C4021 X AS27000,9.28
2404,2404,2019 X 7 X C4021 X AS27139,0.0
2405,2405,2019 X 7 X C4021 X AS27137,0.81
2406,2406,2019 X 7 X C4021 X AS27138,0.1
2407,2407,2019 X 7 X C4021 X AS27133,7.3
2408,2408,2019 X 7 X C2168 X AS21126,0.0
2409,2409,2019 X 7 X C2168 X AS42018,0.1
2410,2410,2019 X 7 X C2168 X AS46000,71.79
2411,2411,2019 X 7 X C2168 X AS17005,0.01
2412,2412,2019 X 7 X C2168 X AS27134,4.29
2413,2413,2019 X 7 X C2168 X AS27132,0.53
2414,2414,2019 X 7 X C2168 X AS27000,1.49
2415,2415,2019 X 7 X C2168 X AS27139,0.03
2416,2416,2019 X 7 X C2168 X AS27137,0.86
2417,2417,2019 X 7 X C2168 X AS27138,0.95
2418,2418,2019 X 7 X C2168 X AS27133,2.84
2419,2419,2019 X 7 X C4020 X AS21126,0.0
2420,2420,2019 X 7 X C4020 X AS27134,0.0
2421,2421,2019 X 7 X C4020 X AS27132,0.0
2422,2422,2019 X 7 X C4020 X AS27000,0.33
2423,2423,2019 X 7 X C4020 X AS27138,0.07
2424,2424,2019 X 7 X C4020 X AS27133,8.53
2425,2425,2019 X 7 X C4026 X AS46000,0.04
2426,2426,2019 X 7 X C4026 X AS27134,36.79
2427,2427,2019 X 7 X C4026 X AS27132,5.65
2428,2428,2019 X 7 X C4026 X AS27000,11.81
2429,2429,2019 X 7 X C4026 X AS27137,0.37
2430,2430,2019 X 7 X C4026 X AS27138,1.64
2431,2431,2019 X 7 X C4026 X AS27133,35.48
2432,2432,2019 X 8 X C4020 X AS21126,0.0
2433,2433,2019 X 8 X C4020 X AS27134,0.0
2434,2434,2019 X 8 X C4020 X AS27132,0.0
2435,2435,2019 X 8 X C4020 X AS27000,2.26
2436,2436,2019 X 8 X C4020 X AS27138,0.06
2437,2437,2019 X 8 X C4020 X AS27133,6.38
2438,2438,2019 X 8 X C4021 X AS21126,0.0
2439,2439,2019 X 8 X C4021 X AS42018,0.0
2440,2440,2019 X 8 X C4021 X AS46000,0.0
2441,2441,2019 X 8 X C4021 X AS17005,0.21583333333333332
2442,2442,2019 X 8 X C4021 X AS27134,20.44
2443,2443,2019 X 8 X C4021 X AS27132,6.14
2444,2444,2019 X 8 X C4021 X AS27000,7.69
2445,2445,2019 X 8 X C4021 X AS27139,0.0
2446,2446,2019 X 8 X C4021 X AS27137,1.26
2447,2447,2019 X 8 X C4021 X AS27138,0.03
2448,2448,2019 X 8 X C4021 X AS27133,6.28
2449,2449,2019 X 8 X C2168 X AS21126,0.0
2450,2450,2019 X 8 X C2168 X AS42018,0.0
2451,2451,2019 X 8 X C2168 X AS46000,63.29
2452,2452,2019 X 8 X C2168 X AS17005,0.57
2453,2453,2019 X 8 X C2168 X AS27134,27.13
2454,2454,2019 X 8 X C2168 X AS27132,0.83
2455,2455,2019 X 8 X C2168 X AS27000,1.69
2456,2456,2019 X 8 X C2168 X AS27139,0.01
2457,2457,2019 X 8 X C2168 X AS27137,1.62
2458,2458,2019 X 8 X C2168 X AS27138,0.58
2459,2459,2019 X 8 X C2168 X AS27133,10.05
2460,2460,2019 X 8 X C4026 X AS46000,0.03
2461,2461,2019 X 8 X C4026 X AS27134,53.36
2462,2462,2019 X 8 X C4026 X AS27132,5.7
2463,2463,2019 X 8 X C4026 X AS27000,35.07
2464,2464,2019 X 8 X C4026 X AS27137,7.04
2465,2465,2019 X 8 X C4026 X AS27138,3.205
2466,2466,2019 X 8 X C4026 X AS27133,41.78
2467,2467,2019 X 9 X C2168 X AS42018,0.58
2468,2468,2019 X 9 X C2168 X AS21126,0.08
2469,2469,2019 X 9 X C2168 X AS46000,64.53
2470,2470,2019 X 9 X C2168 X AS17005,2.1425
2471,2471,2019 X 9 X C2168 X AS27134,25.8
2472,2472,2019 X 9 X C2168 X AS27132,0.6
2473,2473,2019 X 9 X C2168 X AS27000,2.87
2474,2474,2019 X 9 X C2168 X AS27139,0.01
2475,2475,2019 X 9 X C2168 X AS27137,1.07
2476,2476,2019 X 9 X C2168 X AS27138,0.64
2477,2477,2019 X 9 X C2168 X AS27133,10.23
2478,2478,2019 X 9 X C4026 X AS46000,1.61
2479,2479,2019 X 9 X C4026 X AS27134,51.37
2480,2480,2019 X 9 X C4026 X AS27132,7.77
2481,2481,2019 X 9 X C4026 X AS27000,27.7
2482,2482,2019 X 9 X C4026 X AS27137,12.09
2483,2483,2019 X 9 X C4026 X AS27138,3.52
2484,2484,2019 X 9 X C4026 X AS27133,34.96
2485,2485,2019 X 9 X C4020 X AS27134,0.0
2486,2486,2019 X 9 X C4020 X AS27132,0.0
2487,2487,2019 X 9 X C4020 X AS27000,2.25
2488,2488,2019 X 9 X C4020 X AS27138,0.64
2489,2489,2019 X 9 X C4020 X AS27133,9.62
2490,2490,2019 X 9 X C4021 X AS21126,0.0
2491,2491,2019 X 9 X C4021 X AS42018,0.0
2492,2492,2019 X 9 X C4021 X AS46000,0.0
2493,2493,2019 X 9 X C4021 X AS17005,3.73
2494,2494,2019 X 9 X C4021 X AS27134,26.07
2495,2495,2019 X 9 X C4021 X AS27132,7.03
2496,2496,2019 X 9 X C4021 X AS27000,9.37
2497,2497,2019 X 9 X C4021 X AS27139,0.0
2498,2498,2019 X 9 X C4021 X AS27137,1.03
2499,2499,2019 X 9 X C4021 X AS27138,0.43
2500,2500,2019 X 9 X C4021 X AS27133,9.13
2501,2501,2019 X 7 X C3023 X AS42018,2.03
2502,2502,2019 X 7 X C3023 X AS46000,0.0
2503,2503,2019 X 7 X C3023 X AS27134,6.65
2504,2504,2019 X 7 X C3023 X AS27132,0.0
2505,2505,2019 X 7 X C3023 X AS27000,4.77
2506,2506,2019 X 7 X C3023 X AS27137,4.21
2507,2507,2019 X 7 X C3023 X AS27138,8.63
2508,2508,2019 X 7 X C3023 X AS27133,16.36
2509,2509,2019 X 8 X C3023 X AS42018,16.2
2510,2510,2019 X 8 X C3023 X AS46000,0.45
2511,2511,2019 X 8 X C3023 X AS27134,5.423333333333334
2512,2512,2019 X 8 X C3023 X AS27132,0.0
2513,2513,2019 X 8 X C3023 X AS27000,6.37
2514,2514,2019 X 8 X C3023 X AS27137,3.14
2515,2515,2019 X 8 X C3023 X AS27138,9.18
2516,2516,2019 X 8 X C3023 X AS27133,13.72
2517,2517,2019 X 9 X C3023 X AS42018,17.21
2518,2518,2019 X 9 X C3023 X AS46000,0.0
2519,2519,2019 X 9 X C3023 X AS27134,5.61
2520,2520,2019 X 9 X C3023 X AS27132,0.02
2521,2521,2019 X 9 X C3023 X AS27000,6.81
2522,2522,2019 X 9 X C3023 X AS27137,4.11
2523,2523,2019 X 9 X C3023 X AS27138,11.58
2524,2524,2019 X 9 X C3023 X AS27133,14.39
2525,2525,2019 X 7 X C1701 X AS21126,0.0
2526,2526,2019 X 7 X C1701 X AS27139,0.0
2527,2527,2019 X 7 X C1701 X AS27138,0.0
2528,2528,2019 X 7 X C1701 X AS27133,0.0
2529,2529,2019 X 7 X C1112 X AS42018,0.0
2530,2530,2019 X 7 X C1112 X AS21126,0.13
2531,2531,2019 X 7 X C1112 X AS46000,4.87
2532,2532,2019 X 7 X C1112 X AS17005,0.0
2533,2533,2019 X 7 X C1112 X AS27134,4.68
2534,2534,2019 X 7 X C1112 X AS27132,5.25
2535,2535,2019 X 7 X C1112 X AS27000,5.6
2536,2536,2019 X 7 X C1112 X AS27139,0.0
2537,2537,2019 X 7 X C1112 X AS27137,11.61
2538,2538,2019 X 7 X C1112 X AS27138,10.09
2539,2539,2019 X 7 X C1112 X AS27133,11.6
2540,2540,2019 X 7 X C2065 X AS21126,0.23
2541,2541,2019 X 7 X C2065 X AS46000,19.89
2542,2542,2019 X 7 X C2065 X AS17005,0.0
2543,2543,2019 X 7 X C2065 X AS27134,19.83
2544,2544,2019 X 7 X C2065 X AS27132,1.75
2545,2545,2019 X 7 X C2065 X AS27000,29.19
2546,2546,2019 X 7 X C2065 X AS27139,0.2
2547,2547,2019 X 7 X C2065 X AS27137,0.19
2548,2548,2019 X 7 X C2065 X AS27138,1.23
2549,2549,2019 X 7 X C2065 X AS27133,38.68
2550,2550,2019 X 7 X C1009 X AS27132,0.0
2551,2551,2019 X 7 X C1009 X AS27000,13.66
2552,2552,2019 X 7 X C1009 X AS27139,0.0
2553,2553,2019 X 7 X C1009 X AS27137,2.64
2554,2554,2019 X 7 X C1009 X AS27138,2.02
2555,2555,2019 X 7 X C1009 X AS27133,10.72
2556,2556,2019 X 8 X C2065 X AS21126,3.813333333333333
2557,2557,2019 X 8 X C2065 X AS46000,78.76
